Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Factory,Gross_Margin_%,Profit_per_Unit,Cost_per_Unit,Revenue_Contribution_%,Profit_Contribution_%,Month,Month_Name,Quarter,Quadrant
5717,US-2023-153178-CHO-NUT-13000,2025-09-14,2029-03-10,Standard Class,153178,United States,Long Beach,New York,11561,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,71.34670487106017,2.49,1.0,0.01248994511701,0.0135102458123211,9,Sep,3,STAR
5718,US-2023-116911-CHO-MIL-31000,2025-09-15,2029-03-12,Standard Class,116911,United States,Twin Falls,Idaho,83301,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,64.92307692307693,2.11,1.14,0.0116310377164133,0.0114484412305211,9,Sep,3,STAR
5719,US-2023-160479-CHO-FUD-51000,2025-09-15,2029-03-12,Standard Class,160479,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,66.66666666666666,2.4,1.2,0.0214726850149169,0.0217032061242107,9,Sep,3,STAR
5720,US-2023-116911-CHO-SCR-58000,2025-09-15,2029-03-12,Standard Class,116911,United States,Twin Falls,Idaho,83301,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,69.44444444444444,2.5,1.1,0.0171781480119335,0.0180860051035089,9,Sep,3,STAR
5721,US-2023-128678-CHO-TRI-54000,2025-09-15,2029-03-12,Standard Class,128678,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,Wicked Choccy's,65.33333333333333,2.4499999999999997,1.3,0.0313143323134205,0.0310174987525177,9,Sep,3,STAR
5722,US-2023-149797-CHO-MIL-31000,2025-09-15,2029-03-12,Standard Class,149797,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,64.92307692307692,2.11,1.14,0.0077540251442755,0.0076322941536807,9,Sep,3,STAR
5723,US-2023-128678-CHO-SCR-58000,2025-09-15,2029-03-12,Standard Class,128678,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,69.44444444444444,2.5,1.1,0.0214726850149169,0.0226075063793861,9,Sep,3,STAR
5724,US-2023-149370-CHO-SCR-58000,2025-09-15,2029-03-11,Standard Class,149370,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot's O' Nuts,69.44444444444444,2.5,1.1,0.0042945370029833,0.0045215012758772,9,Sep,3,STAR
5725,US-2023-123337-CHO-MIL-31000,2025-09-16,2029-03-14,Standard Class,123337,United States,San Jose,California,95123,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,64.92307692307692,2.11,1.14,0.0077540251442755,0.0076322941536807,9,Sep,3,STAR
5726,US-2023-162159-CHO-TRI-54000,2025-09-16,2029-03-10,First Class,162159,United States,Columbus,Georgia,31907,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,65.33333333333334,2.45,1.3,0.0089469520895487,0.0088621425007193,9,Sep,3,STAR
5727,US-2023-123337-CHO-TRI-54000,2025-09-16,2029-03-14,Standard Class,123337,United States,San Jose,California,95123,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,65.33333333333334,2.45,1.3,0.0178939041790974,0.0177242850014387,9,Sep,3,STAR
5728,US-2023-134369-CHO-FUD-51000,2025-09-16,2029-03-14,Standard Class,134369,United States,Laguna Niguel,California,92677,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,66.66666666666666,2.4,1.2,0.0085890740059667,0.0086812824496842,9,Sep,3,STAR
5729,US-2023-159730-CHO-NUT-13000,2025-09-17,2029-03-13,Standard Class,159730,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,71.34670487106017,2.49,1.0,0.0083266300780066,0.0090068305415474,9,Sep,3,STAR
5730,US-2023-152415-CHO-FUD-51000,2025-09-17,2029-03-14,Standard Class,152415,United States,Marlborough,Massachusetts,1752,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,66.66666666666666,2.4,1.2,0.0128836110089501,0.0130219236745264,9,Sep,3,STAR
5731,US-2023-152415-CHO-MIL-31000,2025-09-17,2029-03-14,Standard Class,152415,United States,Marlborough,Massachusetts,1752,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,64.92307692307693,2.11,1.14,0.0116310377164133,0.0114484412305211,9,Sep,3,STAR
5732,US-2023-164091-CHO-SCR-58000,2025-09-17,2029-03-14,Standard Class,164091,United States,Bangor,Maine,4401,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,69.44444444444444,2.5,1.1,0.0085890740059667,0.0090430025517544,9,Sep,3,STAR
5733,US-2023-105900-CHO-SCR-58000,2025-09-17,2029-03-15,Standard Class,105900,United States,Columbus,Indiana,47201,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,69.44444444444444,2.5,1.1,0.0214726850149169,0.0226075063793861,9,Sep,3,STAR
5734,US-2023-109806-CHO-FUD-51000,2025-09-17,2029-03-14,Standard Class,109806,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,66.66666666666666,2.4,1.2,0.0128836110089501,0.0130219236745264,9,Sep,3,STAR
5735,US-2023-111416-CHO-NUT-13000,2025-09-17,2029-03-14,Standard Class,111416,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,Lot's O' Nuts,71.34670487106017,2.49,1.0,0.0208165751950167,0.0225170763538686,9,Sep,3,STAR
5736,US-2023-148957-CHO-MIL-31000,2025-09-17,2029-03-15,Standard Class,148957,United States,Redmond,Washington,98052,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,64.92307692307692,2.11,1.14,0.0155080502885511,0.0152645883073615,9,Sep,3,STAR
5737,US-2023-109806-CHO-MIL-31000,2025-09-17,2029-03-14,Standard Class,109806,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,Wicked Choccy's,64.92307692307692,2.11,1.14,0.0038770125721377,0.0038161470768403,9,Sep,3,STAR
5738,US-2023-131093-CHO-MIL-31000,2025-09-17,2029-03-12,Second Class,131093,United States,Springfield,Ohio,45503,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy's,64.92307692307693,2.1100000000000003,1.14,0.0193850628606889,0.0190807353842019,9,Sep,3,STAR
5739,US-2023-134208-CHO-TRI-54000,2025-09-17,2029-03-15,Standard Class,134208,United States,Columbus,Georgia,31907,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,65.33333333333334,2.45,1.3,0.0178939041790974,0.0177242850014387,9,Sep,3,STAR
5740,US-2023-164091-CHO-NUT-13000,2025-09-17,2029-03-14,Standard Class,164091,United States,Bangor,Maine,4401,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,71.34670487106017,2.49,1.0,0.01248994511701,0.0135102458123211,9,Sep,3,STAR
5741,US-2023-159730-CHO-NUT-13000,2025-09-17,2029-03-13,Standard Class,159730,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,71.34670487106017,2.49,1.0,0.0083266300780066,0.0090068305415474,9,Sep,3,STAR
5742,US-2023-109806-CHO-MIL-31000,2025-09-17,2029-03-14,Standard Class,109806,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,64.92307692307692,2.11,1.14,0.0077540251442755,0.0076322941536807,9,Sep,3,STAR
5743,US-2023-133935-CHO-NUT-13000,2025-09-18,2029-03-14,Standard Class,133935,United States,San Diego,California,92105,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,71.34670487106017,2.49,1.0,0.0083266300780066,0.0090068305415474,9,Sep,3,STAR
5744,US-2023-120355-CHO-MIL-31000,2025-09-18,2029-03-17,Standard Class,120355,United States,New Rochelle,New York,10801,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,64.92307692307692,2.11,1.14,0.0077540251442755,0.0076322941536807,9,Sep,3,STAR
5745,US-2023-145905-CHO-TRI-54000,2025-09-18,2029-03-15,Standard Class,145905,United States,Auburn,Alabama,36830,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,Wicked Choccy's,65.33333333333334,2.45,1.3,0.0044734760447743,0.0044310712503596,9,Sep,3,STAR
5746,US-2023-157511-CHO-SCR-58000,2025-09-18,2029-03-12,First Class,157511,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,69.44444444444444,2.5,1.1,0.0085890740059667,0.0090430025517544,9,Sep,3,STAR
5747,US-2023-133935-CHO-NUT-13000,2025-09-18,2029-03-14,Standard Class,133935,United States,San Diego,California,92105,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,31.41,9,22.41,9.0,Lot's O' Nuts,71.34670487106017,2.49,1.0,0.03746983535103,0.0405307374369634,9,Sep,3,STAR
5748,US-2023-157511-CHO-FUD-51000,2025-09-18,2029-03-12,First Class,157511,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,66.66666666666666,2.4,1.2,0.0128836110089501,0.0130219236745264,9,Sep,3,STAR
5749,US-2023-120355-CHO-NUT-13000,2025-09-18,2029-03-17,Standard Class,120355,United States,New Rochelle,New York,10801,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,71.34670487106017,2.49,1.0,0.01248994511701,0.0135102458123211,9,Sep,3,STAR
5750,US-2023-140928-CHO-MIL-31000,2025-09-18,2029-03-14,Standard Class,140928,United States,Jacksonville,Florida,32216,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,64.92307692307692,2.11,1.14,0.0155080502885511,0.0152645883073615,9,Sep,3,STAR
5751,US-2023-157511-CHO-MIL-31000,2025-09-18,2029-03-12,First Class,157511,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,Wicked Choccy's,64.92307692307692,2.11,1.14,0.0038770125721377,0.0038161470768403,9,Sep,3,STAR
5752,US-2023-106075-CHO-NUT-13000,2025-09-18,2029-03-15,Standard Class,106075,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,Lot's O' Nuts,71.34670487106017,2.49,1.0,0.0041633150390033,0.0045034152707737,9,Sep,3,STAR
5753,US-2023-111409-CHO-TRI-54000,2025-09-18,2029-03-14,Standard Class,111409,United States,Jacksonville,Florida,32216,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,Wicked Choccy's,65.33333333333334,2.45,1.3,0.0044734760447743,0.0044310712503596,9,Sep,3,STAR
5754,US-2023-133935-CHO-TRI-54000,2025-09-18,2029-03-14,Standard Class,133935,United States,San Diego,California,92105,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,33.75,9,22.05,11.7,Wicked Choccy's,65.33333333333333,2.45,1.2999999999999998,0.0402612844029692,0.0398796412532371,9,Sep,3,STAR
5755,US-2023-145905-CHO-FUD-51000,2025-09-18,2029-03-15,Standard Class,145905,United States,Auburn,Alabama,36830,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,66.66666666666666,2.4,1.2,0.0085890740059667,0.0086812824496842,9,Sep,3,STAR
5756,US-2023-145905-CHO-FUD-51000,2025-09-18,2029-03-15,Standard Class,145905,United States,Auburn,Alabama,36830,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,Lot's O' Nuts,66.66666666666666,2.4,1.2,0.0171781480119335,0.0173625648993685,9,Sep,3,STAR
5757,US-2023-110086-CHO-MIL-31000,2025-09-18,2029-03-14,Standard Class,110086,United States,Woodland,California,95695,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,64.92307692307692,2.11,1.14,0.0077540251442755,0.0076322941536807,9,Sep,3,STAR
5758,US-2023-156097-CHO-NUT-13000,2025-09-19,2029-03-11,Same Day,156097,United States,Aurora,Illinois,60505,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,71.34670487106017,2.49,1.0,0.0083266300780066,0.0090068305415474,9,Sep,3,STAR
5759,US-2023-168354-CHO-MIL-31000,2025-09-19,2029-03-13,First Class,168354,United States,Providence,Rhode Island,2908,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,64.92307692307692,2.11,1.14,0.0155080502885511,0.0152645883073615,9,Sep,3,STAR
5760,US-2023-120250-CHO-SCR-58000,2025-09-19,2029-03-14,First Class,120250,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,69.44444444444444,2.5,1.1,0.0128836110089501,0.0135645038276316,9,Sep,3,STAR
5761,US-2023-102932-CHO-SCR-58000,2025-09-19,2029-03-15,Second Class,102932,United States,Orange,New Jersey,7050,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,Lot's O' Nuts,69.44444444444444,2.5,1.1,0.0257672220179003,0.0271290076552633,9,Sep,3,STAR
5762,US-2023-168557-CHO-MIL-31000,2025-09-19,2029-03-15,Standard Class,168557,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,64.92307692307692,2.11,1.14,0.0077540251442755,0.0076322941536807,9,Sep,3,STAR
5763,US-2023-114888-CHO-FUD-51000,2025-09-19,2029-03-16,Second Class,114888,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,66.66666666666666,2.4,1.2,0.0128836110089501,0.0130219236745264,9,Sep,3,STAR
5764,US-2023-156097-CHO-NUT-13000,2025-09-19,2029-03-11,Same Day,156097,United States,Aurora,Illinois,60505,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,71.34670487106017,2.49,1.0,0.0083266300780066,0.0090068305415474,9,Sep,3,STAR
5765,US-2023-168354-CHO-MIL-31000,2025-09-19,2029-03-13,First Class,168354,United States,Providence,Rhode Island,2908,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,64.92307692307693,2.11,1.14,0.0116310377164133,0.0114484412305211,9,Sep,3,STAR
5766,US-2023-130267-CHO-SCR-58000,2025-09-19,2029-03-15,Standard Class,130267,United States,Stockton,California,95207,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,Lot's O' Nuts,69.44444444444444,2.5,1.1,0.0300617590208837,0.0316505089311406,9,Sep,3,STAR
5767,US-2023-168354-CHO-FUD-51000,2025-09-19,2029-03-13,First Class,168354,United States,Providence,Rhode Island,2908,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,66.66666666666666,2.4,1.2,0.0128836110089501,0.0130219236745264,9,Sep,3,STAR
5768,US-2023-158610-CHO-FUD-51000,2025-09-19,2029-03-14,First Class,158610,United States,Providence,Rhode Island,2908,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,66.66666666666666,2.4,1.2,0.0085890740059667,0.0086812824496842,9,Sep,3,STAR
5769,US-2023-168354-CHO-FUD-51000,2025-09-19,2029-03-13,First Class,168354,United States,Providence,Rhode Island,2908,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,32.4,9,21.6,10.8,Lot's O' Nuts,66.66666666666667,2.4000000000000004,1.2000000000000002,0.0386508330268505,0.0390657710235792,9,Sep,3,STAR
5770,US-2023-102932-CHO-NUT-13000,2025-09-19,2029-03-15,Second Class,102932,United States,Orange,New Jersey,7050,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,71.34670487106017,2.49,1.0,0.01248994511701,0.0135102458123211,9,Sep,3,STAR
5771,US-2023-114888-CHO-FUD-51000,2025-09-19,2029-03-16,Second Class,114888,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,66.66666666666666,2.4,1.2,0.0128836110089501,0.0130219236745264,9,Sep,3,STAR
5772,US-2023-142370-CHO-TRI-54000,2025-09-19,2029-03-15,Standard Class,142370,United States,Columbus,Georgia,31907,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,65.33333333333334,2.45,1.3,0.0089469520895487,0.0088621425007193,9,Sep,3,STAR
5773,US-2023-142370-CHO-TRI-54000,2025-09-19,2029-03-15,Standard Class,142370,United States,Columbus,Georgia,31907,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,65.33333333333333,2.45,1.3,0.0223673802238718,0.0221553562517984,9,Sep,3,STAR
5774,US-2023-166772-OTH-LIC-15000,2025-09-20,2029-03-16,Standard Class,166772,United States,Seattle,Washington,98105,Other,Pacific,OTH-LIC-15000,Lickable Wallpaper,40.0,2,20.0,20.0,Secret Factory,50.0,10.0,10.0,0.0477170778109265,0.0361720102070178,9,Sep,3,VOLUME TRAP
5775,US-2023-134516-CHO-NUT-13000,2025-09-20,2029-03-17,Standard Class,134516,United States,Greensboro,North Carolina,27405,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,Lot's O' Nuts,71.34670487106017,2.49,1.0,0.0041633150390033,0.0045034152707737,9,Sep,3,STAR
5776,US-2023-134516-CHO-NUT-13000,2025-09-20,2029-03-17,Standard Class,134516,United States,Greensboro,North Carolina,27405,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,71.34670487106017,2.49,1.0,0.0083266300780066,0.0090068305415474,9,Sep,3,STAR
5777,US-2023-145611-CHO-TRI-54000,2025-09-20,2029-03-16,Standard Class,145611,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,65.33333333333333,2.45,1.3,0.0223673802238718,0.0221553562517984,9,Sep,3,STAR
5778,US-2023-100244-CHO-NUT-13000,2025-09-20,2029-03-16,Standard Class,100244,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,Lot's O' Nuts,71.34670487106017,2.49,1.0,0.0166532601560133,0.0180136610830948,9,Sep,3,STAR
5779,US-2023-100244-CHO-SCR-58000,2025-09-20,2029-03-16,Standard Class,100244,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,69.44444444444444,2.5,1.1,0.0085890740059667,0.0090430025517544,9,Sep,3,STAR
5780,US-2023-100244-CHO-SCR-58000,2025-09-20,2029-03-16,Standard Class,100244,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,69.44444444444444,2.5,1.1,0.0085890740059667,0.0090430025517544,9,Sep,3,STAR
5781,US-2023-126284-CHO-SCR-58000,2025-09-20,2029-03-16,Standard Class,126284,United States,Grand Rapids,Michigan,49505,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,69.44444444444444,2.5,1.1,0.0214726850149169,0.0226075063793861,9,Sep,3,STAR
5782,US-2023-100244-CHO-TRI-54000,2025-09-20,2029-03-16,Standard Class,100244,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,33.75,9,22.05,11.7,Wicked Choccy's,65.33333333333333,2.45,1.2999999999999998,0.0402612844029692,0.0398796412532371,9,Sep,3,STAR
5783,US-2023-100244-CHO-TRI-54000,2025-09-20,2029-03-16,Standard Class,100244,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,65.33333333333334,2.45,1.3,0.0089469520895487,0.0088621425007193,9,Sep,3,STAR
5784,CA-2023-153738-CHO-SCR-58000,2025-09-20,2029-03-14,First Class,153738,Canada,Toronto,Ontario,M2N,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,Lot's O' Nuts,69.44444444444444,2.5,1.1,0.0257672220179003,0.0271290076552633,9,Sep,3,STAR
5785,US-2023-125724-CHO-MIL-31000,2025-09-22,2029-03-19,Standard Class,125724,United States,Broomfield,Colorado,80020,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,Wicked Choccy's,64.92307692307692,2.11,1.14,0.0271390880049644,0.0267130295378826,9,Sep,3,STAR
5786,US-2023-119641-CHO-MIL-31000,2025-09-22,2029-03-18,Standard Class,119641,United States,Green Bay,Wisconsin,54302,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,64.92307692307692,2.11,1.14,0.0077540251442755,0.0076322941536807,9,Sep,3,STAR
5787,US-2023-155404-CHO-FUD-51000,2025-09-22,2029-03-20,Standard Class,155404,United States,Louisville,Kentucky,40214,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,66.66666666666666,2.4,1.2,0.0085890740059667,0.0086812824496842,9,Sep,3,STAR
5788,US-2023-120257-CHO-MIL-31000,2025-09-22,2029-03-20,Standard Class,120257,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,64.92307692307693,2.11,1.14,0.0116310377164133,0.0114484412305211,9,Sep,3,STAR
5789,US-2023-109743-CHO-FUD-51000,2025-09-22,2029-03-21,Standard Class,109743,United States,Smyrna,Tennessee,37167,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,66.66666666666666,2.4,1.2,0.0128836110089501,0.0130219236745264,9,Sep,3,STAR
5790,US-2023-116232-CHO-FUD-51000,2025-09-22,2029-03-18,Standard Class,116232,United States,Pembroke Pines,Florida,33024,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,32.4,9,21.6,10.8,Lot's O' Nuts,66.66666666666667,2.4000000000000004,1.2000000000000002,0.0386508330268505,0.0390657710235792,9,Sep,3,STAR
5791,US-2023-166653-CHO-FUD-51000,2025-09-22,2029-03-16,Second Class,166653,United States,Parma,Ohio,44134,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,66.66666666666666,2.4,1.2,0.0085890740059667,0.0086812824496842,9,Sep,3,STAR
5792,US-2023-116232-CHO-MIL-31000,2025-09-22,2029-03-18,Standard Class,116232,United States,Pembroke Pines,Florida,33024,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,64.92307692307692,2.11,1.14,0.0077540251442755,0.0076322941536807,9,Sep,3,STAR
5793,US-2023-151974-CHO-TRI-54000,2025-09-22,2029-03-21,Standard Class,151974,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,65.33333333333333,2.45,1.3,0.0223673802238718,0.0221553562517984,9,Sep,3,STAR
5794,US-2023-157728-CHO-FUD-51000,2025-09-22,2029-03-20,Standard Class,157728,United States,Grand Rapids,Michigan,49505,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,Lot's O' Nuts,66.66666666666667,2.4,1.2,0.0300617590208837,0.0303844885738949,9,Sep,3,STAR
5795,US-2023-158617-CHO-TRI-54000,2025-09-22,2029-03-20,Standard Class,158617,United States,Lawrence,Indiana,46226,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,Wicked Choccy's,65.33333333333333,2.4499999999999997,1.3,0.0268408562686461,0.0265864275021581,9,Sep,3,STAR
